cell,size,L,arch,scheme,seed,iter,frac,loss
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16611,0.99706,2.6366
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16624,0.99784,2.6425
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16620,0.9976,2.671
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16628,0.99808,2.634
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16631,0.99826,2.6734
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16639,0.99874,2.629
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16636,0.99856,2.6835
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16643,0.99898,2.6505
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16646,0.99916,2.6753
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16653,0.99958,2.662
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16657,0.99982,2.6469
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16659,0.99994,2.6485
lm-350M-L8-deep-seed1904,350M,8,deep,A,1904,16660,1.0,2.6589
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1,6e-05,11.8589
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,74,0.00444,7.4957
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,146,0.00876,6.246
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,75,0.0045,7.4615
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,150,0.009,6.2402
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,221,0.01327,5.5201
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,296,0.01777,5.0401
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,223,0.01339,5.5267
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,369,0.02215,4.7187
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,297,0.01783,5.0442
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,443,0.02659,4.4881
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,371,0.02227,4.7377
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,445,0.02671,4.5126
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,500,0.03001,4.309
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,520,0.03121,4.3532
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,591,0.03547,4.0339
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,593,0.03559,4.0596
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,649,0.03896,3.8547
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,736,0.04418,3.7696
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,668,0.0401,3.9235
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,754,0.04526,3.8778
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,799,0.04796,3.6637
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,868,0.0521,6.4207
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,830,0.04982,3.6666
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,959,0.05756,3.6122
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,904,0.05426,4.2423
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1020,0.06122,3.5144
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,967,0.05804,3.6496
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1105,0.06633,3.4236
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1042,0.06255,3.5499
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1179,0.07077,3.3906
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1135,0.06813,3.5095
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1255,0.07533,3.3345
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1190,0.07143,3.4323
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1328,0.07971,3.2928
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1265,0.07593,3.3845
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1338,0.08031,3.3238
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1405,0.08433,3.2464
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1408,0.08451,3.3118
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1473,0.08842,3.2193
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1485,0.08914,3.2695
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1526,0.0916,3.1864
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1626,0.0976,3.1605
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1560,0.09364,3.2379
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1646,0.0988,3.2172
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1698,0.10192,3.1328
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1717,0.10306,3.1944
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1747,0.10486,3.0974
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1815,0.10894,3.1586
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1817,0.10906,3.0964
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1902,0.11417,3.0582
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1856,0.1114,3.1481
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1976,0.11861,3.0545
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,1931,0.11591,3.126
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2019,0.12119,3.0422
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2045,0.12275,3.1021
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2097,0.12587,3.0947
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2101,0.12611,3.019
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2159,0.12959,3.0868
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2191,0.13151,3.0057
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2263,0.13583,3.0637
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2266,0.13601,3.0005
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2354,0.1413,2.9706
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2345,0.14076,3.0441
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2400,0.14406,3.0395
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2408,0.14454,2.9735
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2468,0.14814,2.9585
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2463,0.14784,3.0305
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2541,0.15252,2.9508
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2547,0.15288,3.0086
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2613,0.15684,3.0086
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2664,0.1599,2.9328
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2674,0.1605,2.9928
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2720,0.16327,2.9214
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2739,0.16441,2.9794
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2807,0.16849,2.9079
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2881,0.17293,2.8839
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2814,0.16891,2.9768
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2892,0.17359,2.9604
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2919,0.17521,2.8949
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2966,0.17803,2.8975
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,2975,0.17857,2.9699
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3041,0.18253,2.9518
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3099,0.18601,2.8856
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3182,0.191,2.8743
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3168,0.19016,2.9482
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3220,0.19328,2.8767
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3223,0.19346,2.9323
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3327,0.1997,2.8563
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3315,0.19898,2.929
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3398,0.20396,2.9215
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3336,0.20024,2.846
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3448,0.20696,2.9325
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3457,0.2075,2.8451
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3493,0.20966,2.9149
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3540,0.21248,2.8424
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3605,0.21639,2.8383
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3570,0.21429,2.9033
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3662,0.21981,2.8248
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3642,0.21861,2.9056
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3703,0.22227,2.9008
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3732,0.22401,2.8285
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3829,0.22983,2.8944
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3830,0.22989,2.8275
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3857,0.23151,2.8272
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3883,0.23307,2.8945
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3991,0.23956,2.8885
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,3995,0.2398,2.8134
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4049,0.24304,2.8802
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4059,0.24364,2.813
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4120,0.2473,2.8125
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4083,0.24508,2.8771
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4190,0.2515,2.8105
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4214,0.25294,2.8737
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4245,0.2548,2.8121
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4244,0.25474,2.8631
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4301,0.25816,2.7883
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4360,0.2617,2.8575
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4399,0.26405,2.8751
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4414,0.26495,2.7842
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4443,0.26669,2.7891
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4484,0.26915,2.8561
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4531,0.27197,2.787
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4573,0.27449,2.8517
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4631,0.27797,2.7793
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4659,0.27965,2.8432
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4736,0.28427,2.8456
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4723,0.28349,2.7696
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4768,0.28619,2.8349
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4757,0.28553,2.7553
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4878,0.2928,2.7772
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4836,0.29028,2.8388
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4885,0.29322,2.77
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4940,0.29652,2.8325
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,4977,0.29874,2.8312
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5025,0.30162,2.7603
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5042,0.30264,2.8198
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5044,0.30276,2.7553
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5124,0.30756,2.8262
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5157,0.30954,2.7566
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5254,0.31537,2.7577
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5217,0.31315,2.8235
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5262,0.31585,2.7563
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5313,0.31891,2.8161
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5375,0.32263,2.8332
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5369,0.32227,2.7534
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5459,0.32767,2.7336
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5431,0.32599,2.8095
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5516,0.33109,2.8184
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5535,0.33223,2.7385
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5614,0.33697,2.8186
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5620,0.33733,2.7325
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5628,0.33782,2.7364
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5648,0.33902,2.8019
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5704,0.34238,2.7981
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5769,0.34628,2.7402
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5792,0.34766,2.8075
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5803,0.34832,2.733
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5887,0.35336,2.7266
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5856,0.3515,2.7991
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5941,0.3566,2.817
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,5979,0.35888,2.7279
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6043,0.36273,2.791
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6056,0.36351,2.7268
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6125,0.36765,2.7227
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6142,0.36867,2.7951
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6203,0.37233,2.797
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6200,0.37215,2.7116
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6263,0.37593,2.7238
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6272,0.37647,2.7873
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6298,0.37803,2.7163
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6301,0.37821,2.7826
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6408,0.38463,2.7209
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6383,0.38313,2.7848
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6470,0.38836,2.7826
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6501,0.39022,2.7163
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6517,0.39118,2.7151
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6543,0.39274,2.7777
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6596,0.39592,2.7065
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6647,0.39898,2.7814
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6687,0.40138,2.7088
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6694,0.4018,2.7834
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6747,0.40498,2.7739
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6776,0.40672,2.697
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6871,0.41242,2.7765
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6877,0.41279,2.7126
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6950,0.41717,2.7094
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6941,0.41663,2.7624
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6993,0.41975,2.7748
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,6960,0.41777,2.6911
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7033,0.42215,2.7769
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7082,0.42509,2.7068
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7110,0.42677,2.6943
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7107,0.42659,2.7634
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7229,0.43391,2.6967
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7214,0.43301,2.7675
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7262,0.43589,2.6782
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7306,0.43854,2.7571
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7331,0.44004,2.7544
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7327,0.4398,2.7011
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7438,0.44646,2.7594
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7444,0.44682,2.6913
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7537,0.4524,2.6918
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7527,0.4518,2.7571
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7562,0.4539,2.7564
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7560,0.45378,2.6889
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7689,0.46152,2.6865
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7625,0.45768,2.7564
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7763,0.46597,2.6812
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7706,0.46255,2.7569
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7810,0.46879,2.68
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7786,0.46735,2.752
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7848,0.47107,2.7438
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7900,0.47419,2.6793
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7928,0.47587,2.7441
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,7922,0.47551,2.6778
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8000,0.48019,2.6845
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8017,0.48121,2.7443
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8096,0.48595,2.6847
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8116,0.48715,2.7396
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8178,0.49088,2.663
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8172,0.49052,2.7403
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8227,0.49382,2.6752
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8237,0.49442,2.7434
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8313,0.49898,2.7301
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8291,0.49766,2.6785
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8424,0.50564,2.6677
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8372,0.50252,2.7374
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8494,0.50984,2.7361
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8471,0.50846,2.6775
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8536,0.51236,2.735
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8568,0.51429,2.666
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8623,0.51759,2.6662
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8629,0.51795,2.7339
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8712,0.52293,2.668
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8672,0.52053,2.7446
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8764,0.52605,2.6617
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8742,0.52473,2.724
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8825,0.52971,2.6724
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8844,0.53085,2.7285
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8889,0.53355,2.6714
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8891,0.53367,2.7203
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9005,0.54052,2.6516
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,8973,0.5386,2.7332
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9042,0.54274,2.7306
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9083,0.5452,2.6447
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9125,0.54772,2.661
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9110,0.54682,2.7219
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9183,0.5512,2.6599
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9232,0.55414,2.7295
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9311,0.55888,2.6399
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9292,0.55774,2.7243
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9363,0.562,2.658
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9341,0.56068,2.7241
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9422,0.56555,2.7352
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9470,0.56843,2.6529
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9495,0.56993,2.7178
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9522,0.57155,2.6502
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9564,0.57407,2.6602
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9585,0.57533,2.73
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9663,0.58001,2.7223
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9677,0.58085,2.66
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9739,0.58457,2.7133
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9754,0.58547,2.6506
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9820,0.58944,2.6552
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9831,0.5901,2.7193
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9845,0.59094,2.7184
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9881,0.5931,2.6461
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9975,0.59874,2.6517
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,9920,0.59544,2.7182
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10056,0.6036,2.7304
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10002,0.60036,2.6475
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10112,0.60696,2.7056
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10090,0.60564,2.6509
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10210,0.61285,2.7015
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10197,0.61206,2.6432
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10268,0.61633,2.6433
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10250,0.61525,2.7117
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10288,0.61753,2.643
lm-350M-L8-schemeB-deep-seed1904,350M,8,deep,B,1904,10350,0.62125,2.716
