task,size,percent,kind,da,n_pairs,passes_gate
global_piqa_parallel_cloze_kat_geor,350M,70,reference,0.0,6,False
global_piqa_parallel_cloze_kat_geor,350M,80,checkpoint,0.0,6,False
global_piqa_parallel_cloze_kat_geor,350M,80,reference,0.5,6,False
global_piqa_parallel_cloze_kat_geor,350M,90,checkpoint,0.5,6,False
global_piqa_parallel_cloze_kat_geor,350M,90,reference,0.6666666666666666,6,False
global_piqa_parallel_cloze_kat_geor,350M,100,checkpoint,,0,False
global_piqa_parallel_cloze_kat_geor,350M,100,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_kat_geor,600M,10,checkpoint,0.0,6,False
global_piqa_parallel_cloze_kat_geor,600M,10,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_kat_geor,600M,20,checkpoint,0.3333333333333333,6,False
global_piqa_parallel_cloze_kat_geor,600M,20,reference,1.0,6,False
global_piqa_parallel_cloze_kat_geor,600M,30,checkpoint,0.5,6,False
global_piqa_parallel_cloze_kat_geor,600M,30,reference,0.8333333333333334,6,False
global_piqa_parallel_cloze_kat_geor,600M,40,checkpoint,0.8333333333333334,6,False
global_piqa_parallel_cloze_kat_geor,600M,40,reference,0.1666666666666666,6,False
global_piqa_parallel_cloze_kat_geor,600M,50,checkpoint,0.5,6,False
global_piqa_parallel_cloze_kat_geor,600M,50,reference,0.0,6,False
global_piqa_parallel_cloze_kat_geor,600M,60,checkpoint,0.3333333333333333,6,False
global_piqa_parallel_cloze_kat_geor,600M,60,reference,0.1666666666666666,6,False
global_piqa_parallel_cloze_kat_geor,600M,70,checkpoint,0.8333333333333334,6,False
global_piqa_parallel_cloze_kat_geor,600M,70,reference,0.1666666666666666,6,False
global_piqa_parallel_cloze_kat_geor,600M,80,checkpoint,0.6666666666666666,6,False
global_piqa_parallel_cloze_kat_geor,600M,80,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_kat_geor,600M,90,checkpoint,0.6666666666666666,6,False
global_piqa_parallel_cloze_kat_geor,600M,90,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_kat_geor,600M,100,checkpoint,,0,False
global_piqa_parallel_cloze_kat_geor,600M,100,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_kor_hang,1.7B,10,checkpoint,0.5,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,10,reference,0.5,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,20,checkpoint,0.5714285714285714,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,20,reference,0.5714285714285714,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,30,checkpoint,0.2142857142857142,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,30,reference,0.2142857142857142,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,40,checkpoint,0.8214285714285714,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,40,reference,0.8214285714285714,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,50,checkpoint,0.6071428571428571,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,50,reference,0.6071428571428571,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,60,checkpoint,0.4642857142857143,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,60,reference,0.4642857142857143,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,70,checkpoint,0.5,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,70,reference,0.5,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,80,checkpoint,0.8214285714285714,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,80,reference,0.8214285714285714,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,90,checkpoint,0.5,28,False
global_piqa_parallel_cloze_kor_hang,1.7B,90,reference,0.5,28,False
global_piqa_parallel_cloze_kor_hang,175M,10,checkpoint,0.4,15,False
global_piqa_parallel_cloze_kor_hang,175M,10,reference,0.6666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,175M,20,checkpoint,0.2666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,175M,20,reference,0.3333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,175M,30,checkpoint,0.3333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,175M,30,reference,0.5333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,175M,40,checkpoint,0.2666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,175M,40,reference,0.1333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,175M,50,checkpoint,0.5333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,175M,50,reference,0.6666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,175M,60,checkpoint,0.6,10,False
global_piqa_parallel_cloze_kor_hang,175M,60,reference,0.1,10,False
global_piqa_parallel_cloze_kor_hang,175M,70,checkpoint,0.4666666666666667,15,False
global_piqa_parallel_cloze_kor_hang,175M,70,reference,0.0666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,175M,80,checkpoint,0.4,15,False
global_piqa_parallel_cloze_kor_hang,175M,80,reference,0.3333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,175M,90,checkpoint,0.5333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,175M,90,reference,0.4666666666666667,15,False
global_piqa_parallel_cloze_kor_hang,175M,100,checkpoint,,0,False
global_piqa_parallel_cloze_kor_hang,175M,100,reference,0.3333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,1B,10,checkpoint,0.5,28,False
global_piqa_parallel_cloze_kor_hang,1B,10,reference,0.4285714285714285,28,False
global_piqa_parallel_cloze_kor_hang,1B,20,checkpoint,0.5,28,False
global_piqa_parallel_cloze_kor_hang,1B,20,reference,0.5357142857142857,28,False
global_piqa_parallel_cloze_kor_hang,1B,30,checkpoint,0.2857142857142857,28,False
global_piqa_parallel_cloze_kor_hang,1B,30,reference,0.3214285714285714,28,False
global_piqa_parallel_cloze_kor_hang,1B,40,checkpoint,0.3928571428571428,28,False
global_piqa_parallel_cloze_kor_hang,1B,40,reference,0.5714285714285714,28,False
global_piqa_parallel_cloze_kor_hang,1B,50,checkpoint,0.25,28,False
global_piqa_parallel_cloze_kor_hang,1B,50,reference,0.3928571428571428,28,False
global_piqa_parallel_cloze_kor_hang,1B,60,checkpoint,0.6785714285714286,28,False
global_piqa_parallel_cloze_kor_hang,1B,60,reference,0.6428571428571429,28,False
global_piqa_parallel_cloze_kor_hang,1B,70,checkpoint,0.4285714285714285,28,False
global_piqa_parallel_cloze_kor_hang,1B,70,reference,0.4285714285714285,28,False
global_piqa_parallel_cloze_kor_hang,1B,80,checkpoint,0.6785714285714286,28,False
global_piqa_parallel_cloze_kor_hang,1B,80,reference,0.5357142857142857,28,False
global_piqa_parallel_cloze_kor_hang,1B,90,checkpoint,0.6428571428571429,28,False
global_piqa_parallel_cloze_kor_hang,1B,90,reference,0.4642857142857143,28,False
global_piqa_parallel_cloze_kor_hang,1B,100,checkpoint,,0,False
global_piqa_parallel_cloze_kor_hang,1B,100,reference,0.5714285714285714,28,False
global_piqa_parallel_cloze_kor_hang,350M,10,checkpoint,0.2,15,False
global_piqa_parallel_cloze_kor_hang,350M,10,reference,0.6,15,False
global_piqa_parallel_cloze_kor_hang,350M,20,checkpoint,0.1333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,350M,20,reference,0.1333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,350M,30,checkpoint,0.3333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,350M,30,reference,0.0666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,350M,40,checkpoint,0.2,15,False
global_piqa_parallel_cloze_kor_hang,350M,40,reference,0.2666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,350M,50,checkpoint,0.1333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,350M,50,reference,0.6,15,False
global_piqa_parallel_cloze_kor_hang,350M,60,checkpoint,0.6,15,False
global_piqa_parallel_cloze_kor_hang,350M,60,reference,0.4666666666666667,15,False
global_piqa_parallel_cloze_kor_hang,350M,70,checkpoint,0.3333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,350M,70,reference,0.6,15,False
global_piqa_parallel_cloze_kor_hang,350M,80,checkpoint,0.6666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,350M,80,reference,0.4,15,False
global_piqa_parallel_cloze_kor_hang,350M,90,checkpoint,0.5333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,350M,90,reference,0.4666666666666667,15,False
global_piqa_parallel_cloze_kor_hang,350M,100,checkpoint,,0,False
global_piqa_parallel_cloze_kor_hang,350M,100,reference,0.2,15,False
global_piqa_parallel_cloze_kor_hang,600M,10,checkpoint,0.2,15,False
global_piqa_parallel_cloze_kor_hang,600M,10,reference,0.2,15,False
global_piqa_parallel_cloze_kor_hang,600M,20,checkpoint,0.1333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,600M,20,reference,0.4666666666666667,15,False
global_piqa_parallel_cloze_kor_hang,600M,30,checkpoint,0.4,15,False
global_piqa_parallel_cloze_kor_hang,600M,30,reference,0.4666666666666667,15,False
global_piqa_parallel_cloze_kor_hang,600M,40,checkpoint,0.2666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,600M,40,reference,0.3333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,600M,50,checkpoint,0.6666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,600M,50,reference,0.4,15,False
global_piqa_parallel_cloze_kor_hang,600M,60,checkpoint,0.4666666666666667,15,False
global_piqa_parallel_cloze_kor_hang,600M,60,reference,0.2666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,600M,70,checkpoint,0.3333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,600M,70,reference,0.6,15,False
global_piqa_parallel_cloze_kor_hang,600M,80,checkpoint,0.7333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,600M,80,reference,0.5333333333333333,15,False
global_piqa_parallel_cloze_kor_hang,600M,90,checkpoint,0.8666666666666667,15,False
global_piqa_parallel_cloze_kor_hang,600M,90,reference,0.6666666666666666,15,False
global_piqa_parallel_cloze_kor_hang,600M,100,checkpoint,,0,False
global_piqa_parallel_cloze_kor_hang,600M,100,reference,0.5333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,10,checkpoint,0.2,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,10,reference,0.2,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,20,checkpoint,0.3333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,20,reference,0.3333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,30,checkpoint,0.7333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,30,reference,0.7333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,40,checkpoint,0.3333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,40,reference,0.3333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,50,checkpoint,0.5333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,50,reference,0.5333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,60,checkpoint,0.4,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,60,reference,0.4,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,70,checkpoint,0.3333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,70,reference,0.3333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,80,checkpoint,0.2666666666666666,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,80,reference,0.2666666666666666,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,90,checkpoint,0.6,15,False
global_piqa_parallel_cloze_mal_mlym,1.7B,90,reference,0.6,15,False
global_piqa_parallel_cloze_mal_mlym,175M,10,checkpoint,0.0,6,False
global_piqa_parallel_cloze_mal_mlym,175M,10,reference,0.6666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,175M,20,checkpoint,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,175M,20,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,175M,30,checkpoint,0.0,6,False
global_piqa_parallel_cloze_mal_mlym,175M,30,reference,0.6666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,175M,40,checkpoint,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,175M,40,reference,0.1666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,175M,50,checkpoint,0.0,6,False
global_piqa_parallel_cloze_mal_mlym,175M,50,reference,1.0,6,False
global_piqa_parallel_cloze_mal_mlym,175M,60,checkpoint,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,175M,60,reference,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,175M,70,checkpoint,0.1666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,175M,70,reference,0.8333333333333334,6,False
global_piqa_parallel_cloze_mal_mlym,175M,80,checkpoint,0.1666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,175M,80,reference,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,175M,90,checkpoint,0.1666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,175M,90,reference,0.8333333333333334,6,False
global_piqa_parallel_cloze_mal_mlym,175M,100,checkpoint,,0,False
global_piqa_parallel_cloze_mal_mlym,175M,100,reference,0.0,6,False
global_piqa_parallel_cloze_mal_mlym,1B,10,checkpoint,0.4666666666666667,15,False
global_piqa_parallel_cloze_mal_mlym,1B,10,reference,0.1333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1B,20,checkpoint,0.2,15,False
global_piqa_parallel_cloze_mal_mlym,1B,20,reference,0.7333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1B,30,checkpoint,0.3333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1B,30,reference,0.6666666666666666,15,False
global_piqa_parallel_cloze_mal_mlym,1B,40,checkpoint,0.6,15,False
global_piqa_parallel_cloze_mal_mlym,1B,40,reference,0.0666666666666666,15,False
global_piqa_parallel_cloze_mal_mlym,1B,50,checkpoint,0.4,15,False
global_piqa_parallel_cloze_mal_mlym,1B,50,reference,0.5333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1B,60,checkpoint,0.4,15,False
global_piqa_parallel_cloze_mal_mlym,1B,60,reference,0.3333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1B,70,checkpoint,0.6666666666666666,15,False
global_piqa_parallel_cloze_mal_mlym,1B,70,reference,0.4,15,False
global_piqa_parallel_cloze_mal_mlym,1B,80,checkpoint,0.4666666666666667,15,False
global_piqa_parallel_cloze_mal_mlym,1B,80,reference,0.1333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1B,90,checkpoint,0.7333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1B,90,reference,0.5333333333333333,15,False
global_piqa_parallel_cloze_mal_mlym,1B,100,checkpoint,,0,False
global_piqa_parallel_cloze_mal_mlym,1B,100,reference,0.4,15,False
global_piqa_parallel_cloze_mal_mlym,350M,10,checkpoint,0.8333333333333334,6,False
global_piqa_parallel_cloze_mal_mlym,350M,10,reference,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,350M,20,checkpoint,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,350M,20,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,350M,30,checkpoint,0.6666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,350M,30,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,350M,40,checkpoint,0.8333333333333334,6,False
global_piqa_parallel_cloze_mal_mlym,350M,40,reference,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,350M,50,checkpoint,0.6666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,350M,50,reference,0.0,6,False
global_piqa_parallel_cloze_mal_mlym,350M,60,checkpoint,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,350M,60,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,350M,70,checkpoint,0.6666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,350M,70,reference,0.6666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,350M,80,checkpoint,0.8333333333333334,6,False
global_piqa_parallel_cloze_mal_mlym,350M,80,reference,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,350M,90,checkpoint,0.6666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,350M,90,reference,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,350M,100,checkpoint,,0,False
global_piqa_parallel_cloze_mal_mlym,350M,100,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,600M,10,checkpoint,0.8333333333333334,6,False
global_piqa_parallel_cloze_mal_mlym,600M,10,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,600M,20,checkpoint,0.8333333333333334,6,False
global_piqa_parallel_cloze_mal_mlym,600M,20,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,600M,30,checkpoint,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,600M,30,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,600M,40,checkpoint,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,600M,40,reference,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,600M,50,checkpoint,0.3333333333333333,6,False
global_piqa_parallel_cloze_mal_mlym,600M,50,reference,0.6666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,600M,60,checkpoint,0.1666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,600M,60,reference,0.1666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,600M,70,checkpoint,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,600M,70,reference,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,600M,80,checkpoint,0.1666666666666666,6,False
global_piqa_parallel_cloze_mal_mlym,600M,80,reference,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,600M,90,checkpoint,0.5,6,False
global_piqa_parallel_cloze_mal_mlym,600M,90,reference,0.8333333333333334,6,False
global_piqa_parallel_cloze_mal_mlym,600M,100,checkpoint,,0,False
global_piqa_parallel_cloze_mal_mlym,600M,100,reference,0.5,6,False
global_piqa_parallel_cloze_nld_latn,1.7B,10,checkpoint,0.3928571428571428,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,10,reference,0.3928571428571428,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,20,checkpoint,0.5,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,20,reference,0.5,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,30,checkpoint,0.5,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,30,reference,0.5,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,40,checkpoint,0.3214285714285714,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,40,reference,0.3214285714285714,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,50,checkpoint,0.5357142857142857,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,50,reference,0.5357142857142857,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,60,checkpoint,0.5,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,60,reference,0.5,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,70,checkpoint,0.3571428571428571,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,70,reference,0.3571428571428571,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,80,checkpoint,0.3928571428571428,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,80,reference,0.3928571428571428,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,90,checkpoint,0.75,28,False
global_piqa_parallel_cloze_nld_latn,1.7B,90,reference,0.75,28,False
global_piqa_parallel_cloze_nld_latn,175M,10,checkpoint,0.4761904761904761,21,False
global_piqa_parallel_cloze_nld_latn,175M,10,reference,0.3333333333333333,21,False
global_piqa_parallel_cloze_nld_latn,175M,20,checkpoint,0.1428571428571428,21,False
global_piqa_parallel_cloze_nld_latn,175M,20,reference,0.4761904761904761,21,False
global_piqa_parallel_cloze_nld_latn,175M,30,checkpoint,0.4761904761904761,21,False
global_piqa_parallel_cloze_nld_latn,175M,30,reference,0.1904761904761904,21,False
